,root,state,resolution,year,capture_date,utm_zone,standard_tile_name,six_digit_chip_name,NW_pixel_coordinates,SE_pixel_coordinates,row_indicies,col_indicies
2966,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181025,18,m_3807730_se_18_060_20181025,va_060cm_2018_38077_m_3807730_se_18_060_20181025_000473.jpg,"[9216, 2048]","[9727, 2559]",4,18
2967,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181025,18,m_3807730_se_18_060_20181025,va_060cm_2018_38077_m_3807730_se_18_060_20181025_000474.jpg,"[9216, 2560]","[9727, 3071]",5,18
2968,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ms,060cm,2018,20181103,16,m_3108953_se_16_060_20181103,ms_060cm_2018_31089_m_3108953_se_16_060_20181103_000012.jpg,"[0, 5632]","[511, 6143]",11,0
2969,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ms,060cm,2018,20181103,16,m_3108953_se_16_060_20181103,ms_060cm_2018_31089_m_3108953_se_16_060_20181103_000013.jpg,"[0, 6144]","[511, 6655]",12,0
2970,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ms,060cm,2018,20181103,16,m_3108953_se_16_060_20181103,ms_060cm_2018_31089_m_3108953_se_16_060_20181103_000014.jpg,"[0, 6656]","[511, 7167]",13,0
2971,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ms,060cm,2018,20181103,16,m_3108953_se_16_060_20181103,ms_060cm_2018_31089_m_3108953_se_16_060_20181103_000037.jpg,"[512, 6144]","[1023, 6655]",12,1
2972,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ms,060cm,2018,20181103,16,m_3108953_se_16_060_20181103,ms_060cm_2018_31089_m_3108953_se_16_060_20181103_000038.jpg,"[512, 6656]","[1023, 7167]",13,1
2973,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mi,060cm,2018,20180703,17,m_4308318_sw_17_060_20180703,mi_060cm_2018_43083_m_4308318_sw_17_060_20180703_000426.jpg,"[8192, 4608]","[8703, 5119]",9,16
2974,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mi,060cm,2018,20180703,17,m_4308318_sw_17_060_20180703,mi_060cm_2018_43083_m_4308318_sw_17_060_20180703_000427.jpg,"[8192, 5120]","[8703, 5631]",10,16
2975,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mi,060cm,2018,20180703,17,m_4308318_sw_17_060_20180703,mi_060cm_2018_43083_m_4308318_sw_17_060_20180703_000452.jpg,"[8704, 4608]","[9215, 5119]",9,17
2976,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mi,060cm,2018,20180703,17,m_4308318_sw_17_060_20180703,mi_060cm_2018_43083_m_4308318_sw_17_060_20180703_000478.jpg,"[9216, 4608]","[9727, 5119]",9,18
2977,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190924,15,m_4309220_ne_15_060_20190924,mn_60cm_2019_43092_m_4309220_ne_15_060_20190924_000376.jpg,"[7680, 0]","[8191, 511]",0,15
2978,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190924,15,m_4309220_ne_15_060_20190924,mn_60cm_2019_43092_m_4309220_ne_15_060_20190924_000377.jpg,"[7680, 512]","[8191, 1023]",1,15
2979,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190924,15,m_4309220_ne_15_060_20190924,mn_60cm_2019_43092_m_4309220_ne_15_060_20190924_000402.jpg,"[8192, 512]","[8703, 1023]",1,16
2980,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000005.jpg,"[0, 2048]","[511, 2559]",4,0
2981,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000019.jpg,"[0, 9216]","[511, 9727]",18,0
2982,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000040.jpg,"[512, 7168]","[1023, 7679]",14,1
2983,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000045.jpg,"[512, 9728]","[1023, 10239]",19,1
2984,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000060.jpg,"[1024, 4608]","[1535, 5119]",9,2
2985,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000061.jpg,"[1024, 5120]","[1535, 5631]",10,2
2986,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000066.jpg,"[1024, 7680]","[1535, 8191]",15,2
2987,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000068.jpg,"[1024, 8704]","[1535, 9215]",17,2
2988,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000077.jpg,"[1536, 512]","[2047, 1023]",1,3
2989,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000079.jpg,"[1536, 1536]","[2047, 2047]",3,3
2990,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000087.jpg,"[1536, 5632]","[2047, 6143]",11,3
2991,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000089.jpg,"[1536, 6656]","[2047, 7167]",13,3
2992,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000091.jpg,"[1536, 7680]","[2047, 8191]",15,3
2993,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000095.jpg,"[1536, 9728]","[2047, 10239]",19,3
2994,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000106.jpg,"[2048, 2560]","[2559, 3071]",5,4
2995,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000108.jpg,"[2048, 3584]","[2559, 4095]",7,4
2996,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000111.jpg,"[2048, 5120]","[2559, 5631]",10,4
2997,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000113.jpg,"[2048, 6144]","[2559, 6655]",12,4
2998,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000117.jpg,"[2048, 8192]","[2559, 8703]",16,4
2999,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000119.jpg,"[2048, 9216]","[2559, 9727]",18,4
3000,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000121.jpg,"[2048, 10240]","[2559, 10751]",20,4
3001,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000126.jpg,"[2560, 0]","[3071, 511]",0,5
3002,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000152.jpg,"[3072, 512]","[3583, 1023]",1,6
3003,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000153.jpg,"[3072, 1024]","[3583, 1535]",2,6
3004,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000157.jpg,"[3072, 3072]","[3583, 3583]",6,6
3005,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000159.jpg,"[3072, 4096]","[3583, 4607]",8,6
3006,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000160.jpg,"[3072, 4608]","[3583, 5119]",9,6
3007,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000163.jpg,"[3072, 6144]","[3583, 6655]",12,6
3008,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000165.jpg,"[3072, 7168]","[3583, 7679]",14,6
3009,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000176.jpg,"[3584, 0]","[4095, 511]",0,7
3010,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000184.jpg,"[3584, 4096]","[4095, 4607]",8,7
3011,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000191.jpg,"[3584, 7680]","[4095, 8191]",15,7
3012,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000202.jpg,"[4096, 512]","[4607, 1023]",1,8
3013,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000208.jpg,"[4096, 3584]","[4607, 4095]",7,8
3014,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000209.jpg,"[4096, 4096]","[4607, 4607]",8,8
3015,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000211.jpg,"[4096, 5120]","[4607, 5631]",10,8
3016,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000214.jpg,"[4096, 6656]","[4607, 7167]",13,8
3017,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000216.jpg,"[4096, 7680]","[4607, 8191]",15,8
3018,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000228.jpg,"[4608, 1024]","[5119, 1535]",2,9
3019,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000230.jpg,"[4608, 2048]","[5119, 2559]",4,9
3020,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000233.jpg,"[4608, 3584]","[5119, 4095]",7,9
3021,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000236.jpg,"[4608, 5120]","[5119, 5631]",10,9
3022,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000239.jpg,"[4608, 6656]","[5119, 7167]",13,9
3023,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000256.jpg,"[5120, 2560]","[5631, 3071]",5,10
3024,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000265.jpg,"[5120, 7168]","[5631, 7679]",14,10
3025,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000266.jpg,"[5120, 7680]","[5631, 8191]",15,10
3026,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000283.jpg,"[5632, 3584]","[6143, 4095]",7,11
3027,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000288.jpg,"[5632, 6144]","[6143, 6655]",12,11
3028,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000303.jpg,"[6144, 1024]","[6655, 1535]",2,12
3029,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000305.jpg,"[6144, 2048]","[6655, 2559]",4,12
3030,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000308.jpg,"[6144, 3584]","[6655, 4095]",7,12
3031,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000310.jpg,"[6144, 4608]","[6655, 5119]",9,12
3032,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000312.jpg,"[6144, 5632]","[6655, 6143]",11,12
3033,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000329.jpg,"[6656, 1536]","[7167, 2047]",3,13
3034,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000331.jpg,"[6656, 2560]","[7167, 3071]",5,13
3035,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000334.jpg,"[6656, 4096]","[7167, 4607]",8,13
3036,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000337.jpg,"[6656, 5632]","[7167, 6143]",11,13
3037,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000360.jpg,"[7168, 4608]","[7679, 5119]",9,14
3038,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000379.jpg,"[7680, 1536]","[8191, 2047]",3,15
3039,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000381.jpg,"[7680, 2560]","[8191, 3071]",5,15
3040,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000383.jpg,"[7680, 3584]","[8191, 4095]",7,15
3041,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000389.jpg,"[7680, 6656]","[8191, 7167]",13,15
3042,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000405.jpg,"[8192, 2048]","[8703, 2559]",4,16
3043,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000406.jpg,"[8192, 2560]","[8703, 3071]",5,16
3044,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000427.jpg,"[8704, 512]","[9215, 1023]",1,17
3045,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000433.jpg,"[8704, 3584]","[9215, 4095]",7,17
3046,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000438.jpg,"[8704, 6144]","[9215, 6655]",12,17
3047,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000440.jpg,"[8704, 7168]","[9215, 7679]",14,17
3048,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000453.jpg,"[9216, 1024]","[9727, 1535]",2,18
3049,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000454.jpg,"[9216, 1536]","[9727, 2047]",3,18
3050,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000461.jpg,"[9216, 5120]","[9727, 5631]",10,18
3051,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000478.jpg,"[9728, 1024]","[10239, 1535]",2,19
3052,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000484.jpg,"[9728, 4096]","[10239, 4607]",8,19
3053,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000486.jpg,"[9728, 5120]","[10239, 5631]",10,19
3054,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181114,14,m_3109630_ne_14_060_20181114,tx_060cm_2018_31096_m_3109630_ne_14_060_20181114_000502.jpg,"[10240, 512]","[10751, 1023]",1,20
3055,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20190917,18,m_4107349_nw_18_060_20190917,ny_60cm_2019_41073_m_4107349_nw_18_060_20190917_000236.jpg,"[4608, 5120]","[5119, 5631]",10,9
3056,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20190917,18,m_4107349_nw_18_060_20190917,ny_60cm_2019_41073_m_4107349_nw_18_060_20190917_000358.jpg,"[7168, 3584]","[7679, 4095]",7,14
3057,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20190917,18,m_4107349_nw_18_060_20190917,ny_60cm_2019_41073_m_4107349_nw_18_060_20190917_000434.jpg,"[8704, 4096]","[9215, 4607]",8,17
3058,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20190917,18,m_4107349_nw_18_060_20190917,ny_60cm_2019_41073_m_4107349_nw_18_060_20190917_000435.jpg,"[8704, 4608]","[9215, 5119]",9,17
3059,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20190917,18,m_4107349_nw_18_060_20190917,ny_60cm_2019_41073_m_4107349_nw_18_060_20190917_000436.jpg,"[8704, 5120]","[9215, 5631]",10,17
3060,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209609_ne_14_060_20181120,tx_060cm_2018_32096_m_3209609_ne_14_060_20181120_000290.jpg,"[6144, 512]","[6655, 1023]",1,12
3061,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209609_ne_14_060_20181120,tx_060cm_2018_32096_m_3209609_ne_14_060_20181120_000293.jpg,"[6144, 2048]","[6655, 2559]",4,12
3062,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209609_ne_14_060_20181120,tx_060cm_2018_32096_m_3209609_ne_14_060_20181120_000313.jpg,"[6656, 0]","[7167, 511]",0,13
